flexao cabeca:	60.55137370715688	flexao tronco:	22.232220852343534	rotacao tronco:	68.80888730171246
flexao cabeca:	60.51804550769368	flexao tronco:	22.240989219043897	rotacao tronco:	68.84254806663249
flexao cabeca:	60.494352788144376	flexao tronco:	22.245415149372445	rotacao tronco:	68.80157395395962
flexao cabeca:	60.4718238901255	flexao tronco:	22.259382016764462	rotacao tronco:	68.80274095877763
flexao cabeca:	60.47839853406929	flexao tronco:	22.269849954505798	rotacao tronco:	68.79574168053742
flexao cabeca:	60.48407929774209	flexao tronco:	22.273079859639267	rotacao tronco:	68.77426848585398
flexao cabeca:	60.48944424832039	flexao tronco:	22.282528792910124	rotacao tronco:	68.73637046562875
flexao cabeca:	60.49183564613874	flexao tronco:	22.297498336273655	rotacao tronco:	68.71784320906117
flexao cabeca:	60.49533525160066	flexao tronco:	22.309894594920742	rotacao tronco:	68.7178651211454
flexao cabeca:	60.49021586201075	flexao tronco:	22.312893540904852	rotacao tronco:	68.71622240727413
flexao cabeca:	60.495954995228466	flexao tronco:	22.318118933682346	rotacao tronco:	68.72190172158722
flexao cabeca:	60.50084122023633	flexao tronco:	22.331518310286352	rotacao tronco:	68.68982255474856
flexao cabeca:	60.49778668860961	flexao tronco:	22.350247911785743	rotacao tronco:	68.66306722638575
flexao cabeca:	60.51552966951608	flexao tronco:	22.374517809340354	rotacao tronco:	68.65183845303415
flexao cabeca:	60.52513139896506	flexao tronco:	22.390406087579876	rotacao tronco:	68.62405805117584
flexao cabeca:	60.50496060000518	flexao tronco:	22.404627995941123	rotacao tronco:	68.57838167734967
flexao cabeca:	60.478410360835966	flexao tronco:	22.403149029547222	rotacao tronco:	68.61360475093547
flexao cabeca:	60.48240657527751	flexao tronco:	22.389304068217996	rotacao tronco:	68.61219134519136
flexao cabeca:	60.50249269504712	flexao tronco:	22.381556942806252	rotacao tronco:	68.6766956892193
flexao cabeca:	60.522500078227026	flexao tronco:	22.382824214555963	rotacao tronco:	68.72434300137725
flexao cabeca:	60.53972943658806	flexao tronco:	22.3761124589612	rotacao tronco:	68.7682545018215
flexao cabeca:	60.56341903386813	flexao tronco:	22.361804853430623	rotacao tronco:	68.73865538349969
flexao cabeca:	60.58330801878687	flexao tronco:	22.342438784963278	rotacao tronco:	68.77448428567538
flexao cabeca:	60.59337787225864	flexao tronco:	22.326021107575997	rotacao tronco:	68.79577980604333
flexao cabeca:	60.59793700337926	flexao tronco:	22.31302874429341	rotacao tronco:	68.84417409257586
flexao cabeca:	60.60987241178079	flexao tronco:	22.291380760934608	rotacao tronco:	68.88386566001716
flexao cabeca:	60.63624503300657	flexao tronco:	22.26572591161249	rotacao tronco:	68.90541252341394
flexao cabeca:	60.65760691030973	flexao tronco:	22.24927723215915	rotacao tronco:	68.9050197283961
flexao cabeca:	60.685962591138	flexao tronco:	22.23315702895498	rotacao tronco:	68.89799520019152
flexao cabeca:	60.732264677355715	flexao tronco:	22.218532272895988	rotacao tronco:	68.89258569269788
flexao cabeca:	60.780045735571036	flexao tronco:	22.214597309131555	rotacao tronco:	68.92303091741681
flexao cabeca:	60.81415923589781	flexao tronco:	22.20127223821404	rotacao tronco:	69.01036446469125
flexao cabeca:	60.85830422061751	flexao tronco:	22.1808902846867	rotacao tronco:	69.12573640922648
flexao cabeca:	60.90653837277938	flexao tronco:	22.211797583273864	rotacao tronco:	69.04953007363444
flexao cabeca:	60.9323545210008	flexao tronco:	22.159873331795144	rotacao tronco:	69.24392244880096
flexao cabeca:	60.98242995500203	flexao tronco:	22.155308850070718	rotacao tronco:	69.44272093211816
flexao cabeca:	61.049216107273224	flexao tronco:	22.155366081454257	rotacao tronco:	69.60035197401166
flexao cabeca:	61.12879767512983	flexao tronco:	22.167001992072635	rotacao tronco:	69.93433601238304
flexao cabeca:	61.18613763620508	flexao tronco:	22.17305914605067	rotacao tronco:	70.0764296345199
flexao cabeca:	61.242834613753026	flexao tronco:	22.154919409361085	rotacao tronco:	70.1530418577246
flexao cabeca:	61.295289937586915	flexao tronco:	22.14668800474795	rotacao tronco:	70.41189240768553
flexao cabeca:	61.359601525219496	flexao tronco:	22.137073382540088	rotacao tronco:	70.61245956156475
flexao cabeca:	61.39146794233333	flexao tronco:	22.11454560492659	rotacao tronco:	70.78344900858453
flexao cabeca:	61.42181731580284	flexao tronco:	22.069294311937345	rotacao tronco:	70.94779814267214
flexao cabeca:	61.456551126510924	flexao tronco:	22.024442198398813	rotacao tronco:	71.04677895159993
flexao cabeca:	61.4884127174712	flexao tronco:	21.993475951953805	rotacao tronco:	71.13345374329833
flexao cabeca:	61.50792812126536	flexao tronco:	21.975206271548362	rotacao tronco:	71.19432533078144
flexao cabeca:	61.53095011683094	flexao tronco:	21.959027947404213	rotacao tronco:	71.31046193748237
flexao cabeca:	61.55104065838583	flexao tronco:	21.936629359622422	rotacao tronco:	71.36923209796007
flexao cabeca:	61.55781238175947	flexao tronco:	21.922234795200154	rotacao tronco:	71.39400550387859
flexao cabeca:	61.55644370629207	flexao tronco:	21.914953289082014	rotacao tronco:	71.34062619936115
flexao cabeca:	61.55257104334505	flexao tronco:	21.91426941881618	rotacao tronco:	71.31101092760201
flexao cabeca:	61.54165261223283	flexao tronco:	21.919729087131635	rotacao tronco:	71.27139401744948
flexao cabeca:	61.534129413316165	flexao tronco:	21.919399100201655	rotacao tronco:	71.23243128806634
flexao cabeca:	61.50907280780815	flexao tronco:	21.928172020104302	rotacao tronco:	71.1375105056186
flexao cabeca:	61.48981974939993	flexao tronco:	21.937556398934497	rotacao tronco:	71.04695157921469
