173.9324971607752	427.2117744173322	0.03892171915088367	171.84680291584567	335.91272510801036	-0.04623148022108672	180.74115412575853	339.16360534940446	0.2563520013576462	214.46741989680706	331.76225709915155	-0.25651151509512027	180.29454639979772	395.2142997469221	0.23507732011023003	184.8522407667977	381.6017321859087	-0.2544359639286995	188.89012609209337	453.3910123280117	0.1646332066683542	209.4543140275137	455.59391948155024	-0.16473568053472606	193.93218687602445	543.1674822398594	0.3424091864199866	211.0071304866245	555.2588780266899	-0.1532571005324523	174.46758576801847	286.087539604732	-0.004490394541616793	176.51295627866472	286.5098572458539	-0.06033418966191156	175.4902710233416	286.29869842529297	-0.032412292101764176	197.6042870112828	335.462931224278	-7.975686873704091e-05	199.17222005980352	454.49246590478094	-5.123693318592748e-05	202.46965868132446	549.2131801332746	0.09457604294376713
175.83964450018738	432.15782056536	0.09684831442843575	171.3687045233591	336.2723881857736	-0.02187509303829372	181.52214288711545	338.63515744890486	0.25756992186818806	214.71703290939342	332.00548533030917	-0.264323707137789	180.2505765642439	394.78296681812833	0.2602650970220565	184.8901626041957	382.5858711515154	-0.2476122709257263	188.4140171323504	453.6670744759697	0.16501189555440632	209.35494150434226	455.9804530824937	-0.16514510022742407	193.6421053750174	543.1307945251466	0.3251474457127707	211.16868291582372	555.3708821705411	-0.13643626709069528	174.49826002120977	285.8604610306876	2.664734243536075e-06	176.50833300181802	286.25272260393416	-0.057695598740662865	175.5032965115139	286.05659181731085	-0.028846467003209666	198.11958789825445	335.320321389607	-0.0033768926348004824	198.88447931834634	454.8237637792317	-6.660233650887526e-05	202.40539414542056	549.2508383478439	0.09435558931103771
177.2318693569728	435.81741183144715	0.13812531830210756	170.91170821871086	336.8022314480374	-0.003333592063946976	182.45700665882654	338.2000786236355	0.2571773092661585	214.89969696317416	332.2834756033762	-0.2710406354495458	180.3171832220895	394.45979220526567	0.2777616913829531	184.94540793555123	383.572630405426	-0.24246668815612807	188.08338710239957	453.8943259375437	0.16528206425053737	209.22448805400316	456.3029582159863	-0.16543931088277272	193.47394364220756	543.1296578816008	0.3120847429547991	211.2866980688912	555.4582492283415	-0.12333995848894125	174.52921322413863	285.662061555045	0.0019608860727332988	176.50345802307135	286.02433633804327	-0.05705608560570651	175.516335623605	285.84319894654413	-0.027547599766486606	198.67835181100037	335.2417771135058	-0.006931663091693657	198.65393757820135	455.09864207676503	-7.862331611767359e-05	202.38032085554937	549.2939535549712	0.09437239223292893
178.10917173113154	438.19054821559394	0.16275273077189933	170.47581400190091	337.5022548948018	0.00939302270195359	183.54574544089195	337.8583688735964	0.2551741635515578	215.01541205814922	332.5962279183526	-0.2766623000303906	180.49436637333474	394.2447759083342	0.28756710319292	185.0179767608644	384.56200994764083	-0.23899921561990484	187.898236002241	454.072766712734	0.1654437127567474	209.0629536764964	456.5614348820281	-0.16561831250077214	193.42770167759502	543.164072309222	0.3032210781460719	211.36117594582709	555.520979200091	-0.1139681747271902	174.56044537680503	285.49234117780435	0.0013842694738525022	176.4983313424248	285.8246984481814	-0.05841565025704252	175.52938835961493	285.65851981299284	-0.02851569039159501	199.2805787495206	335.2272983959745	-0.010744068239416399	198.48059483936868	455.31710079738104	-8.729987201236411e-05	202.39443881171104	549.3425257546564	0.09462645170944085
178.53261266435908	438.6136322021488	0.1558535567351751	170.04102025713252	338.44668061392673	0.007621632719833764	184.87173965999074	337.6352752958028	0.2512413348470417	215.0172226769585	332.91494424002536	-0.2799635231494906	180.85612092699336	394.17328998020747	0.28271409017699123	185.12237071990978	385.5366002491545	-0.2390982572521484	187.9618699210032	454.1912057059155	0.1654310758624759	208.92278466905884	456.72938346862827	-0.1656139883257095	193.5979100636075	543.2346815381735	0.3009614859308517	211.37891633170005	555.5018929072793	-0.1110433776463782	174.5870774132866	285.3680644716537	-0.002124968176108919	176.4921283721925	285.6677827835085	-0.061812584598859195	175.53960289273954	285.5179236275811	-0.031968776387484056	199.94448116847462	335.27510976791405	-0.01436109415122444	198.44232729503102	455.46029458727185	-9.145623161679883e-05	202.48841319765376	549.3682872227264	0.09495905414223675
178.3049855913436	438.6825076511931	0.155414131425676	169.6498727798463	339.5176367078511	0.013706812836019155	186.2985944747926	337.46963065011187	0.2461868779999871	215.0030994415285	333.3238784245085	-0.2830880142393568	181.23798710959312	394.1730104173936	0.2809831045922781	185.21480151585183	386.51203169141525	-0.23759438381308617	188.03271157400962	454.2384886060446	0.16538720471518392	208.6657926014493	456.8053215571815	-0.16557445980253688	193.75895432063527	543.3093051910405	0.2995042077132636	211.34247507367832	555.471874237061	-0.10883405343407684	174.6222918374199	285.2475937434607	-0.007685760839930963	176.4889717102052	285.521094458444	-0.06712094126712713	175.55563177381254	285.3843441009524	-0.037403351053529044	200.65084695816054	335.3967545373102	-0.01845056811968486	198.34925208772947	455.52190508161306	-9.362754367647774e-05	202.5507146971568	549.3905897140507	0.09533507713959337
177.37473011016857	438.12118475777794	0.14804693914595113	169.37779903411877	340.4831424440659	0.023253938485313937	187.66047000885024	337.3741378784182	0.23937711332525544	215.01382623400025	333.7627246039257	-0.29045734660966077	181.55301979609914	394.1772112165181	0.2755866263593948	185.3056921277729	387.4320066996986	-0.23714979773476028	188.1616715022497	454.3222936902731	0.16540618879454488	208.3733579090665	457.003759656634	-0.16559783404781717	193.83772850036635	543.3363246917729	0.30133462377956954	211.32582664489763	555.6722741808214	-0.10492683947086343	174.6421377999443	285.1769501822338	-0.016695386655296077	176.4778007779804	285.42944077083064	-0.07629868813923432	175.55996928896235	285.3031954765322	-0.0464970373972652	201.33714812142523	335.56843124117194	-0.025540116642202668	198.2675147056581	455.66302667345354	-9.582262663614116e-05	202.581777572632	549.5042994362972	0.09820389215435306
176.02336611066556	437.26577404567206	0.13401849142142713	169.21347277505072	341.1783771514895	0.03102882845061168	188.62668718610504	337.3518930162705	0.23277923819564655	215.03445148468035	334.17395905085993	-0.29940491630917526	181.69625554765986	394.1534152712144	0.2674471026375182	185.3701850346158	388.04202134268655	-0.2384715534391859	188.3454104832242	454.4936460767476	0.1656123775811424	208.1254945482528	457.35684013366733	-0.16580777437913996	194.08373560224274	543.67627797808	0.3075282871723177	211.41686575753363	556.0866034371516	-0.10100263392641438	174.66894626617443	285.1204012462073	-0.026235833570050715	176.46593502589647	285.35645403180825	-0.08627567511229295	175.56744064603544	285.2384276390078	-0.05625575434117183	201.83056933539268	335.76292603356524	-0.033312839056764354	198.2354525157385	455.92524310520747	-9.769839899878563e-05	202.7503006798882	549.8814407076158	0.10326282662295166
174.60390227181585	436.2747140611924	0.12641835886807679	169.14947373526448	341.66856724875333	0.03809371280173463	189.0841136659896	337.3605288096839	0.22882300331479044	215.05542687007375	334.45695509229415	-0.30480981015023756	181.77908011845193	394.12985474722757	0.26204332993144097	185.46507494790228	388.29739706856896	-0.23871180486111432	188.523863383702	454.7028547014512	0.16580620975721463	207.93543543134433	457.73435783386265	-0.16600636995974055	194.36229433332187	544.1652137211395	0.31060723037946814	211.5655994415285	556.5768658774243	-0.09860950530994514	174.71243109021881	285.12690108163036	-0.03302931568274898	176.45924159458718	285.3547558103291	-0.09330378330889208	175.585836342403	285.24082844597973	-0.06316654949582053	202.06977026803168	335.908741950989	-0.03799340341772356	198.22964940752317	456.2186062676569	-0.00010008010126295874	202.96394688742518	550.3710397992819	0.1059988625347615
174.26034927368175	435.67966461181675	0.12195187310377766	169.04388836451952	342.0311847414292	0.04091325526436172	189.39378670283742	337.3577773230419	0.2274976252090365	215.03840923309343	334.5621835163664	-0.3074804076126646	181.99573312486933	394.1101369857791	0.2583673255784173	185.5894027437484	388.35925034114325	-0.23910114452952447	188.6523805345809	454.9875354766849	0.16604946908496687	207.74616513933472	458.1183618818014	-0.16625275285471067	194.6489286422731	544.7166562761583	0.31014137041001116	211.717051778521	557.005680901664	-0.09729895811705369	174.80397360665472	285.10716247558616	-0.036298295749085316	176.4775473730906	285.32055718558195	-0.09663475943463196	175.64076048987266	285.21385983058406	-0.06646652759185864	202.21609796796542	335.95998041970415	-0.03999139120181405	198.19927283695782	456.5529486792432	-0.00010164188487189751	203.18299021039707	550.8611685889111	0.10642120614647874
