0	abd ombro direito:	141.17684754823148	abd ombro esquerdo:	173.9269451381055	flex cotovelo direito:	18.246623814717946	flex cotovelo esquerdo:	164.71456950478895	flex ombro direito:	25.575652601997728	flex ombro esquerdo:	1.0967661372303212
1	abd ombro direito:	140.08888474591595	abd ombro esquerdo:	173.35069953194133	flex cotovelo direito:	18.088947714283737	flex cotovelo esquerdo:	164.70851605551834	flex ombro direito:	25.692434550760662	flex ombro esquerdo:	0.9137958920935607
2	abd ombro direito:	139.3887025380339	abd ombro esquerdo:	172.90634399645967	flex cotovelo direito:	17.976020257514165	flex cotovelo esquerdo:	164.6820394394552	flex ombro direito:	25.78877860574196	flex ombro esquerdo:	0.7749608219895289
3	abd ombro direito:	139.09175626509798	abd ombro esquerdo:	172.6100196267518	flex cotovelo direito:	17.898206951160397	flex cotovelo esquerdo:	164.64370613152022	flex ombro direito:	25.863921640956317	flex ombro esquerdo:	0.673879530581387
4	abd ombro direito:	139.33700686101	abd ombro esquerdo:	172.51821933235848	flex cotovelo direito:	17.890029567686902	flex cotovelo esquerdo:	164.59846368148138	flex ombro direito:	25.921192881250317	flex ombro esquerdo:	0.6052015453801453
5	abd ombro direito:	139.6799088794735	abd ombro esquerdo:	172.51448880554884	flex cotovelo direito:	17.898306839403947	flex cotovelo esquerdo:	164.5283192428318	flex ombro direito:	25.9471764254974	flex ombro esquerdo:	0.5663370918097804
6	abd ombro direito:	139.671627285569	abd ombro esquerdo:	172.491734977631	flex cotovelo direito:	17.88646930846588	flex cotovelo esquerdo:	164.44512548285792	flex ombro direito:	25.95269515724827	flex ombro esquerdo:	0.5608942169785199
7	abd ombro direito:	139.6109936629935	abd ombro esquerdo:	172.4820950622993	flex cotovelo direito:	17.90689327648493	flex cotovelo esquerdo:	164.33748244894463	flex ombro direito:	25.964877587840025	flex ombro esquerdo:	0.5516453504684781
8	abd ombro direito:	139.39611081640567	abd ombro esquerdo:	172.46349066342202	flex cotovelo direito:	17.93408858778821	flex cotovelo esquerdo:	164.18252181698017	flex ombro direito:	25.981101679972806	flex ombro esquerdo:	0.5469287201868359
9	abd ombro direito:	139.19926814741873	abd ombro esquerdo:	172.46028113483794	flex cotovelo direito:	17.96610802357613	flex cotovelo esquerdo:	163.94526498941033	flex ombro direito:	26.002128655348738	flex ombro esquerdo:	0.534651285643696
10	abd ombro direito:	139.0005641899258	abd ombro esquerdo:	172.4520622897217	flex cotovelo direito:	17.988973370976794	flex cotovelo esquerdo:	163.66259102589038	flex ombro direito:	26.019129276155	flex ombro esquerdo:	0.522377482935093
11	abd ombro direito:	138.808391632162	abd ombro esquerdo:	172.43325193649497	flex cotovelo direito:	18.004886573822628	flex cotovelo esquerdo:	163.3351391959327	flex ombro direito:	26.032411293971272	flex ombro esquerdo:	0.5099554472088658
12	abd ombro direito:	138.67508952590723	abd ombro esquerdo:	172.41834768776414	flex cotovelo direito:	18.00941725638935	flex cotovelo esquerdo:	162.96337596739852	flex ombro direito:	26.027346566619077	flex ombro esquerdo:	0.49716029171787246
13	abd ombro direito:	138.50969570574165	abd ombro esquerdo:	172.39426118910194	flex cotovelo direito:	18.030003007408013	flex cotovelo esquerdo:	162.48830651858455	flex ombro direito:	26.028082364596102	flex ombro esquerdo:	0.4842801273196112
14	abd ombro direito:	138.4354729143566	abd ombro esquerdo:	172.40148054595284	flex cotovelo direito:	18.039192723565304	flex cotovelo esquerdo:	161.8951376909969	flex ombro direito:	26.044057536165322	flex ombro esquerdo:	0.44778778229296523
15	abd ombro direito:	138.78557480070864	abd ombro esquerdo:	172.52669269307327	flex cotovelo direito:	18.02530389276088	flex cotovelo esquerdo:	161.16339244604495	flex ombro direito:	26.066751103676015	flex ombro esquerdo:	0.4158107354039068
16	abd ombro direito:	139.48988791102255	abd ombro esquerdo:	172.74790409312652	flex cotovelo direito:	18.013589956280313	flex cotovelo esquerdo:	160.32378925185466	flex ombro direito:	26.095613536395902	flex ombro esquerdo:	0.3880296957101602
17	abd ombro direito:	140.49372242669375	abd ombro esquerdo:	173.0409972868867	flex cotovelo direito:	17.99488523924925	flex cotovelo esquerdo:	159.43731332697573	flex ombro direito:	26.113402763915417	flex ombro esquerdo:	0.3722420178885776
18	abd ombro direito:	141.57787910792968	abd ombro esquerdo:	173.3473899243266	flex cotovelo direito:	17.99220167234791	flex cotovelo esquerdo:	158.50913786257337	flex ombro direito:	26.132604178067357	flex ombro esquerdo:	0.3724253707826283
19	abd ombro direito:	142.5737287057048	abd ombro esquerdo:	173.60690311102195	flex cotovelo direito:	18.01692927134099	flex cotovelo esquerdo:	157.63838509013382	flex ombro direito:	26.145070042697412	flex ombro esquerdo:	0.37639394598968845
20	abd ombro direito:	143.305721624555	abd ombro esquerdo:	173.7894512298698	flex cotovelo direito:	18.057754005561417	flex cotovelo esquerdo:	156.87325447628118	flex ombro direito:	26.1744391742343	flex ombro esquerdo:	0.36413050936343677
21	abd ombro direito:	143.9771610216719	abd ombro esquerdo:	173.96040401930745	flex cotovelo direito:	18.089354100051796	flex cotovelo esquerdo:	156.1900986538078	flex ombro direito:	26.213202627603327	flex ombro esquerdo:	0.3557822423260861
22	abd ombro direito:	144.47700185678076	abd ombro esquerdo:	174.09736211278218	flex cotovelo direito:	18.11167493122197	flex cotovelo esquerdo:	155.53222087424788	flex ombro direito:	26.252977249836576	flex ombro esquerdo:	0.3473135708148445
