NO_OF_FRAMES	10579
NO_OF_CAMERAS	7
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-06, 13:19:24	952722.45180950
DATA_INCLUDED	3D
MARKER_NAMES	TMF_D	TMF_E	EIAS_E	EIPS_D	EIPS_E	TC	GA	CM_D	CM_E	AEC7	IJE	AC_D	AC_E	EIAS_D
1212	12.11000	358.747	244.402	776.299	395.285	655.555	784.472	499.981	520.681	861.773	261.271	420.306	991.034	267.309	503.614	992.923	452.651	442.557	1769.852	533.982	443.937	1647.362	421.938	363.514	1611.810	432.235	534.027	1615.713	267.575	444.347	1472.210	441.117	442.130	1408.909	353.276	225.118	1437.233	362.672	649.898	1446.170	489.772	337.265	859.013
1213	12.12000	358.786	244.431	776.281	395.267	655.551	784.489	499.929	520.718	861.739	261.271	420.320	991.019	267.290	503.602	992.945	452.496	442.565	1769.909	533.875	443.939	1647.469	421.858	363.515	1611.830	432.246	533.988	1615.738	267.561	444.342	1472.223	441.105	442.215	1408.911	353.219	225.131	1437.267	362.563	649.909	1446.191	489.768	337.251	859.022
1214	12.13000	358.774	244.435	776.305	395.300	655.570	784.513	499.919	520.745	861.729	261.268	420.341	991.039	267.263	503.576	992.993	452.265	442.519	1769.968	533.763	443.903	1647.570	421.776	363.525	1611.827	432.102	534.024	1615.776	267.513	444.368	1472.211	441.100	442.258	1408.969	353.189	225.113	1437.286	362.490	649.919	1446.210	489.773	337.295	859.010
1215	12.14000	358.767	244.477	776.306	395.358	655.599	784.469	499.971	520.707	861.743	261.277	420.369	991.032	267.305	503.660	992.971	452.112	442.504	1770.006	533.626	443.878	1647.656	421.677	363.524	1611.836	432.043	534.030	1615.824	267.475	444.391	1472.205	441.120	442.251	1409.005	353.185	225.138	1437.308	362.443	649.928	1446.220	489.765	337.282	859.024
1216	12.15000	358.759	244.500	776.326	395.338	655.631	784.486	500.003	520.736	861.729	261.287	420.404	991.041	267.279	503.634	993.019	451.935	442.515	1770.030	533.518	443.880	1647.764	421.545	363.536	1611.877	431.938	534.019	1615.838	267.415	444.405	1472.168	441.125	442.213	1409.030	353.193	225.153	1437.339	362.431	649.913	1446.232	489.783	337.310	859.046
1217	12.16000	358.747	244.505	776.329	395.374	655.641	784.515	499.997	520.735	861.760	261.310	420.431	991.058	267.340	503.730	992.976	451.795	442.493	1770.058	533.399	443.856	1647.824	421.455	363.527	1611.894	431.845	534.028	1615.872	267.372	444.419	1472.187	441.094	442.197	1409.076	353.199	225.134	1437.383	362.414	649.923	1446.220	489.761	337.318	859.039
1218	12.17000	358.755	244.551	776.335	396.035	655.843	784.669	500.004	520.779	861.728	261.292	420.492	991.055	267.362	503.792	992.948	451.652	442.465	1770.085	533.275	443.821	1647.853	421.329	363.502	1611.892	431.736	534.021	1615.885	267.333	444.448	1472.143	441.068	442.220	1409.091	353.216	225.128	1437.393	362.403	649.940	1446.206	489.782	337.315	859.059
1219	12.18000	358.727	244.581	776.330	395.447	655.656	784.492	500.062	520.760	861.756	261.304	420.510	991.059	267.320	503.718	992.997	451.507	442.439	1770.093	533.208	443.819	1647.860	421.245	363.514	1611.907	431.657	533.998	1615.949	267.282	444.456	1472.119	441.065	442.248	1409.103	353.174	225.108	1437.440	362.355	649.942	1446.204	489.791	337.326	859.056
1220	12.19000	358.743	244.619	776.331	396.114	655.879	784.615	500.072	520.784	861.770	261.309	420.537	991.025	267.372	503.855	992.914	451.362	442.439	1770.111	533.105	443.789	1647.945	421.129	363.506	1611.900	431.533	534.009	1615.898	267.227	444.431	1472.110	441.055	442.371	1409.124	353.138	225.095	1437.495	362.344	649.967	1446.227	489.808	337.345	859.025
1221	12.20000	358.747	244.617	776.320	395.504	655.699	784.498	500.061	520.805	861.741	261.316	420.567	991.011	267.346	503.829	992.962	451.231	442.433	1770.133	532.987	443.754	1648.010	421.030	363.475	1611.932	431.538	533.970	1615.935	267.163	444.453	1472.080	441.048	442.513	1409.136	353.097	225.108	1437.553	362.261	649.981	1446.223	489.805	337.373	859.039
1222	12.21000	358.786	244.643	776.316	395.540	655.743	784.509	500.159	520.797	861.770	261.313	420.592	991.007	267.384	503.864	992.947	451.045	442.414	1770.166	532.888	443.693	1648.072	420.926	363.460	1611.957	431.466	533.954	1615.964	267.120	444.470	1472.078	440.966	442.707	1409.180	353.016	225.078	1437.582	362.190	649.996	1446.251	489.817	337.401	859.016
1223	12.22000	358.799	244.641	776.304	395.504	655.747	784.546	500.040	520.842	861.766	261.324	420.603	991.001	267.404	503.876	992.926	450.878	442.396	1770.209	532.766	443.689	1648.160	420.821	363.419	1611.998	431.344	533.936	1615.996	267.100	444.445	1472.072	441.007	442.871	1409.179	352.976	225.093	1437.600	362.089	650.017	1446.303	489.808	337.395	859.033
1224	12.23000	358.827	244.656	776.299	396.147	655.964	784.632	500.128	520.842	861.775	261.332	420.617	991.009	267.384	503.864	992.947	450.735	442.370	1770.247	532.663	443.660	1648.245	420.751	363.405	1612.025	431.298	533.923	1616.053	267.042	444.442	1472.076	441.012	443.015	1409.226	352.963	225.092	1437.667	361.992	650.021	1446.324	489.844	337.370	859.086
1225	12.24000	358.856	244.663	776.301	395.577	655.794	784.505	500.093	520.879	861.771	261.310	420.632	991.000	267.358	503.838	992.995	450.559	442.311	1770.292	532.537	443.592	1648.349	420.687	363.370	1612.062	431.192	533.904	1616.056	266.997	444.456	1472.064	441.029	443.128	1409.250	352.961	225.100	1437.700	361.908	650.054	1446.387	489.841	337.366	859.111
1226	12.25000	358.850	244.672	776.327	395.547	655.794	784.505	500.077	520.890	861.768	261.320	420.661	991.007	267.369	503.890	992.935	450.401	442.236	1770.318	532.458	443.589	1648.420	420.582	363.330	1612.081	431.109	533.865	1616.158	266.935	444.477	1472.065	441.021	443.182	1409.269	352.974	225.118	1437.745	361.853	650.070	1446.419	489.837	337.454	859.056
1227	12.26000	358.818	244.688	776.346	395.546	655.795	784.503	500.173	520.890	861.803	261.319	420.658	991.012	267.359	503.912	992.983	450.225	442.153	1770.366	532.326	443.565	1648.542	420.476	363.309	1612.070	431.058	533.848	1616.296	266.896	444.513	1472.055	441.013	443.176	1409.298	353.024	225.128	1437.791	361.851	650.088	1446.470	489.862	337.473	859.062
1228	12.27000	358.841	244.723	776.365	395.535	655.797	784.519	500.177	520.893	861.836	261.332	420.688	991.021	267.397	503.947	992.967	450.064	442.073	1770.387	532.177	443.485	1648.642	420.371	363.283	1612.043	430.903	533.833	1616.361	266.838	444.511	1472.043	440.998	443.202	1409.334	353.053	225.142	1437.825	361.807	650.099	1446.496	489.827	337.470	859.084
1229	12.28000	358.810	244.746	776.346	396.154	656.008	784.642	500.135	520.947	861.830	261.341	420.712	991.026	267.346	503.913	992.977	449.907	441.995	1770.421	532.077	443.462	1648.675	420.287	363.274	1612.037	430.772	533.816	1616.446	266.794	444.528	1472.025	440.959	443.242	1409.387	353.062	225.131	1437.869	361.822	650.100	1446.557	489.862	337.478	859.075
1230	12.29000	358.813	244.769	776.362	396.155	656.021	784.610	500.070	520.939	861.802	261.356	420.738	991.020	267.397	503.947	992.967	449.736	441.921	1770.456	531.953	443.400	1648.728	420.173	363.252	1612.053	430.720	533.802	1616.479	266.758	444.545	1471.997	440.945	443.314	1409.413	353.068	225.118	1437.898	361.800	650.065	1446.570	489.858	337.509	859.077
1231	12.30000	358.824	244.774	776.364	395.532	655.853	784.507	500.124	520.967	861.802	261.351	420.748	991.035	267.400	503.996	992.960	449.563	441.860	1770.494	531.826	443.370	1648.803	420.059	363.206	1612.054	430.652	533.739	1616.531	266.700	444.526	1472.000	440.953	443.406	1409.419	353.041	225.122	1437.925	361.755	650.050	1446.596	489.867	337.520	859.074
1232	12.31000	358.826	244.800	776.366	395.513	655.855	784.535	500.131	520.988	861.782	261.338	420.785	991.032	267.403	504.045	992.954	449.376	441.813	1770.539	531.730	443.358	1648.867	419.956	363.161	1612.079	430.531	533.711	1616.515	266.645	444.511	1472.004	440.966	443.527	1409.421	353.004	225.116	1437.936	361.756	650.045	1446.621	489.864	337.551	859.076
1233	12.32000	358.829	244.815	776.370	396.136	656.085	784.645	500.146	521.012	861.799	261.356	420.803	991.017	267.410	504.059	992.926	449.173	441.759	1770.574	531.608	443.259	1648.949	419.867	363.132	1612.079	430.462	533.677	1616.570	266.610	444.518	1471.963	440.984	443.674	1409.423	352.992	225.145	1437.929	361.739	649.998	1446.619	489.855	337.588	859.098
1234	12.33000	358.832	244.844	776.383	396.180	656.111	784.620	500.099	521.046	861.779	261.352	420.836	990.997	267.346	503.998	992.991	448.997	441.685	1770.609	531.480	443.214	1649.043	419.737	363.070	1612.089	430.432	533.612	1616.600	266.557	444.537	1471.954	440.901	443.788	1409.471	352.931	225.133	1437.969	361.742	650.029	1446.631	489.867	337.616	859.075
1235	12.34000	358.817	244.868	776.370	396.197	656.122	784.612	500.134	521.052	861.782	261.351	420.865	991.019	267.413	504.108	992.920	448.840	441.623	1770.643	531.377	443.116	1649.099	419.639	363.056	1612.101	430.393	533.526	1616.605	266.503	444.513	1471.945	440.869	443.806	1409.534	352.930	225.146	1437.950	361.680	650.035	1446.619	489.878	337.648	859.066
1236	12.35000	358.827	244.894	776.364	395.539	655.962	784.489	500.100	521.069	861.767	261.326	420.916	991.022	267.410	504.144	992.940	448.674	441.530	1770.673	531.270	443.038	1649.182	419.511	362.993	1612.079	430.344	533.493	1616.661	266.493	444.533	1471.925	440.854	443.850	1409.542	352.954	225.157	1437.920	361.648	650.050	1446.599	489.838	337.655	859.088
1237	12.36000	358.810	244.928	776.358	395.570	656.016	784.487	500.100	521.093	861.754	261.342	420.939	990.997	267.413	504.193	992.934	448.530	441.433	1770.711	531.143	442.939	1649.227	419.396	362.937	1612.082	430.200	533.426	1616.645	266.460	444.531	1471.942	440.857	443.920	1409.561	352.976	225.153	1437.943	361.575	650.068	1446.577	489.879	337.668	859.080
1238	12.37000	358.815	244.973	776.358	396.152	656.232	784.621	500.188	521.130	861.785	261.361	420.963	990.998	267.420	504.178	992.967	448.385	441.339	1770.739	531.007	442.835	1649.289	419.246	362.885	1612.104	430.196	533.411	1616.720	266.434	444.484	1471.934	440.876	443.972	1409.619	353.046	225.147	1437.915	361.425	650.083	1446.546	489.858	337.693	859.062
1239	12.38000	358.814	245.004	776.347	395.572	656.040	784.479	500.188	521.130	861.785	261.354	421.005	990.992	267.445	504.214	992.945	448.235	441.239	1770.786	530.904	442.736	1649.344	419.142	362.842	1612.106	430.120	533.332	1616.754	266.374	444.440	1471.922	440.811	443.962	1409.720	353.090	225.120	1437.914	361.337	650.083	1446.523	489.861	337.713	859.067
1240	12.39000	358.840	245.045	776.356	396.208	656.255	784.640	500.158	521.144	861.797	261.357	421.031	990.995	267.418	504.188	992.994	448.108	441.162	1770.813	530.865	442.660	1649.419	419.049	362.793	1612.125	430.065	533.268	1616.829	266.367	444.420	1471.903	440.793	443.860	1409.751	353.085	225.096	1437.930	361.209	650.078	1446.477	489.855	337.724	859.064
1241	12.40000	358.828	245.059	776.338	395.618	656.093	784.537	500.117	521.197	861.792	261.371	421.061	991.010	267.400	504.250	993.002	447.965	441.086	1770.844	530.729	442.556	1649.481	418.950	362.723	1612.127	430.026	533.221	1616.853	266.342	444.377	1471.905	440.847	443.826	1409.784	353.035	225.050	1437.954	361.120	650.066	1446.415	489.876	337.757	859.083
1242	12.41000	358.837	245.107	776.352	396.249	656.299	784.654	500.194	521.218	861.815	261.389	421.093	990.996	267.445	504.299	992.959	447.869	441.027	1770.863	530.674	442.485	1649.531	418.894	362.667	1612.116	429.983	533.157	1616.861	266.345	444.354	1471.892	440.807	443.758	1409.853	352.995	225.028	1437.923	361.117	650.053	1446.353	489.891	337.779	859.085
1243	12.42000	358.840	245.121	776.350	396.230	656.348	784.663	500.200	521.239	861.796	261.403	421.111	990.993	267.425	504.286	992.981	447.752	440.936	1770.881	530.625	442.414	1649.616	418.820	362.622	1612.132	429.910	533.084	1616.879	266.354	444.350	1471.888	440.802	443.694	1409.910	352.900	224.992	1437.941	361.115	650.018	1446.298	489.897	337.821	859.084
1244	12.43000	358.876	245.116	776.380	395.601	656.166	784.548	500.192	521.263	861.800	261.421	421.130	990.993	267.437	504.295	993.013	447.641	440.884	1770.898	530.554	442.349	1649.641	418.760	362.563	1612.126	429.911	533.025	1616.915	266.330	444.336	1471.883	440.795	443.565	1409.907	352.886	224.979	1437.896	361.157	650.008	1446.302	489.908	337.848	859.062
1245	12.44000	358.879	245.140	776.403	396.268	656.387	784.624	500.210	521.286	861.797	261.410	421.148	991.021	267.486	504.383	992.937	447.567	440.787	1770.897	530.519	442.241	1649.693	418.730	362.526	1612.115	429.941	532.992	1616.917	266.330	444.332	1471.905	440.810	443.545	1409.868	352.800	224.952	1437.904	361.185	650.029	1446.325	489.902	337.862	859.083
1246	12.45000	358.910	245.132	776.381	395.645	656.187	784.497	500.165	521.299	861.779	261.428	421.143	990.988	267.443	504.309	992.986	447.491	440.700	1770.895	530.497	442.177	1649.737	418.671	362.459	1612.104	429.911	532.927	1616.909	266.346	444.340	1471.901	440.875	443.571	1409.827	352.784	224.970	1437.897	361.194	650.049	1446.360	489.932	337.896	859.072
1247	12.46000	358.962	245.159	776.364	396.264	656.401	784.635	500.157	521.318	861.764	261.439	421.154	990.981	267.486	504.383	992.937	447.457	440.603	1770.888	530.480	442.071	1649.762	418.645	362.474	1612.004	429.981	532.895	1616.919	266.357	444.331	1471.870	440.907	443.598	1409.800	352.799	225.003	1437.866	361.113	650.091	1446.403	489.950	337.872	859.117
1248	12.47000	358.986	245.178	776.345	396.276	656.422	784.605	500.223	521.326	861.792	261.437	421.143	990.971	267.445	504.299	992.959	447.454	440.516	1770.878	530.456	441.975	1649.747	418.639	362.450	1611.973	430.055	532.868	1616.966	266.366	444.330	1471.860	440.936	443.626	1409.763	352.905	225.039	1437.843	361.077	650.134	1446.482	489.980	337.942	859.072
1249	12.48000	359.021	245.173	776.330	395.634	656.238	784.491	500.264	521.332	861.842	261.438	421.146	990.965	267.387	504.251	992.996	447.471	440.438	1770.862	530.468	441.864	1649.736	418.607	362.440	1611.934	430.135	532.841	1616.979	266.381	444.275	1471.891	440.949	443.640	1409.787	353.040	225.051	1437.819	360.914	650.145	1446.541	489.993	337.869	859.096
1250	12.49000	359.017	245.184	776.340	395.592	656.250	784.492	500.165	521.317	861.825	261.427	421.125	990.980	267.436	504.339	992.920	447.491	440.345	1770.851	530.476	441.827	1649.666	418.603	362.439	1611.894	430.097	532.835	1616.991	266.386	444.252	1471.894	440.942	443.620	1409.833	353.208	225.064	1437.813	360.828	650.146	1446.607	490.017	337.873	859.105
1251	12.50000	359.060	245.160	776.351	396.204	656.437	784.639	500.217	521.330	861.842	261.441	421.131	990.960	267.410	504.313	992.969	447.550	440.298	1770.834	530.484	441.833	1649.650	418.559	362.388	1611.879	430.134	532.863	1617.004	266.385	444.205	1471.915	440.941	443.557	1409.903	353.372	225.068	1437.856	360.744	650.143	1446.689	490.017	337.874	859.105
1252	12.51000	359.057	245.160	776.350	395.539	656.246	784.533	500.178	521.362	861.839	261.440	421.132	990.954	267.372	504.278	992.984	447.632	440.273	1770.820	530.503	441.834	1649.624	418.592	362.408	1611.853	430.118	532.821	1617.044	266.382	444.173	1471.930	440.907	443.525	1409.948	353.542	225.099	1437.886	360.695	650.105	1446.733	490.009	337.911	859.149
1253	12.52000	359.086	245.163	776.364	396.101	656.435	784.676	500.170	521.386	861.844	261.403	421.119	990.957	267.343	504.306	992.966	447.644	440.244	1770.795	530.529	441.867	1649.557	418.612	362.401	1611.835	430.096	532.824	1617.075	266.361	444.147	1471.925	440.891	443.512	1410.020	353.685	225.108	1437.896	360.703	650.083	1446.777	490.001	337.944	859.165
1254	12.53000	359.085	245.167	776.390	396.015	656.421	784.691	500.126	521.441	861.825	261.411	421.083	990.980	267.282	504.209	993.009	447.721	440.257	1770.799	530.576	441.931	1649.523	418.678	362.391	1611.812	430.095	532.815	1617.027	266.359	444.084	1471.945	440.855	443.534	1410.077	353.810	225.092	1437.905	360.731	650.046	1446.771	490.010	337.953	859.164
1255	12.54000	359.124	245.164	776.386	395.340	656.240	784.551	500.112	521.497	861.865	261.390	421.069	990.980	267.305	504.271	992.982	447.766	440.266	1770.760	530.637	442.002	1649.509	418.754	362.382	1611.805	430.003	532.823	1617.026	266.351	444.024	1471.921	440.851	443.575	1410.166	353.901	225.073	1437.914	360.780	650.007	1446.774	490.052	338.019	859.152
1256	12.55000	359.160	245.169	776.389	395.843	656.456	784.700	500.063	521.555	861.853	261.407	421.035	990.980	267.319	504.298	992.927	447.835	440.263	1770.751	530.673	442.072	1649.486	418.872	362.377	1611.787	430.014	532.823	1617.047	266.350	443.981	1471.920	440.817	443.557	1410.197	353.995	225.077	1437.901	360.798	650.016	1446.733	490.066	338.076	859.141
1257	12.56000	359.213	245.158	776.369	395.803	656.481	784.700	499.987	521.627	861.832	261.384	421.015	990.991	267.204	504.193	992.974	447.897	440.284	1770.733	530.720	442.137	1649.451	418.955	362.391	1611.764	429.958	532.856	1617.052	266.365	443.982	1471.943	440.830	443.537	1410.217	354.032	225.057	1437.906	360.770	650.004	1446.689	490.077	338.122	859.128
1258	12.57000	359.270	245.176	776.371	395.093	656.338	784.573	499.895	521.696	861.816	261.367	421.003	990.962	267.186	504.171	992.969	448.008	440.284	1770.731	530.829	442.235	1649.432	419.062	362.400	1611.728	429.967	532.876	1617.041	266.355	443.940	1471.953	440.814	443.486	1410.244	354.114	225.077	1437.877	360.780	650.024	1446.650	490.083	338.208	859.119
1259	12.58000	359.311	245.198	776.352	395.608	656.574	784.717	499.822	521.788	861.796	261.343	420.964	990.953	267.154	504.150	992.957	448.076	440.286	1770.701	530.905	442.258	1649.389	419.162	362.418	1611.706	430.040	532.869	1617.032	266.394	443.960	1471.960	440.814	443.452	1410.252	354.111	225.069	1437.863	360.760	650.034	1446.616	490.099	338.239	859.123
1260	12.59000	359.382	245.209	776.348	395.540	656.620	784.740	499.829	521.812	861.830	261.342	420.965	990.935	267.136	504.127	992.952	448.216	440.304	1770.651	531.037	442.283	1649.267	419.261	362.416	1611.665	430.044	532.930	1617.004	266.405	443.943	1471.974	440.847	443.398	1410.262	354.124	225.055	1437.850	360.730	650.029	1446.575	490.114	338.320	859.101
1261	12.60000	359.404	245.245	776.330	394.821	656.485	784.588	499.830	521.855	861.829	261.309	420.954	990.926	267.105	504.181	992.928	448.412	440.303	1770.611	531.140	442.286	1649.206	419.374	362.448	1611.642	430.106	532.941	1616.988	266.410	443.965	1471.962	440.870	443.372	1410.276	354.161	225.069	1437.858	360.712	650.045	1446.599	490.136	338.362	859.076
1262	12.61000	359.419	245.254	776.328	394.744	656.515	784.603	499.853	521.922	861.891	261.303	420.927	990.914	267.080	504.173	992.889	448.595	440.329	1770.565	531.313	442.323	1649.061	419.467	362.446	1611.625	430.265	532.947	1616.930	266.444	443.962	1471.981	440.844	443.279	1410.287	354.185	225.085	1437.840	360.777	650.039	1446.597	490.106	338.397	859.087
1263	12.62000	359.437	245.286	776.314	395.278	656.742	784.744	499.710	521.943	861.844	261.284	420.942	990.939	266.997	504.100	992.974	448.890	440.372	1770.475	531.422	442.310	1648.959	419.563	362.474	1611.597	430.407	532.966	1616.858	266.479	443.950	1471.988	440.867	443.245	1410.313	354.226	225.090	1437.847	360.784	650.010	1446.575	490.137	338.418	859.095
1264	12.63000	359.403	245.319	776.342	394.645	656.558	784.628	499.758	521.970	861.874	261.271	420.966	990.951	266.997	504.100	992.974	449.178	440.415	1770.430	531.604	442.342	1648.803	419.709	362.479	1611.581	430.596	532.967	1616.825	266.482	443.971	1472.039	440.905	443.206	1410.328	354.274	225.076	1437.846	360.888	649.977	1446.589	490.121	338.490	859.072
1265	12.64000	359.393	245.349	776.310	395.198	656.764	784.777	499.667	522.039	861.858	261.261	420.968	990.961	266.974	504.123	993.016	449.477	440.467	1770.355	531.800	442.321	1648.671	419.862	362.502	1611.559	430.716	532.992	1616.765	266.537	443.954	1472.058	440.918	443.188	1410.347	354.322	225.082	1437.856	360.985	649.977	1446.585	490.126	338.516	859.105
1266	12.65000	359.403	245.383	776.322	394.589	656.624	784.645	499.734	522.070	861.874	261.236	420.995	990.975	266.941	504.111	993.031	449.843	440.505	1770.295	531.984	442.316	1648.545	419.994	362.500	1611.530	430.915	532.986	1616.698	266.599	443.980	1472.036	440.909	443.169	1410.356	354.384	225.114	1437.866	361.097	649.954	1446.569	490.078	338.538	859.103
1267	12.66000	359.356	245.414	776.324	394.580	656.615	784.642	499.691	522.081	861.870	261.245	421.019	990.980	266.962	504.198	992.997	450.225	440.528	1770.218	532.237	442.345	1648.335	420.213	362.524	1611.517	431.101	532.996	1616.638	266.619	443.955	1472.083	440.948	443.173	1410.336	354.463	225.125	1437.871	361.188	649.939	1446.569	490.061	338.529	859.073
1268	12.67000	359.308	245.424	776.343	394.598	656.636	784.616	499.701	522.086	861.872	261.214	421.035	990.989	266.949	504.199	992.991	450.666	440.556	1770.131	532.524	442.380	1648.119	420.393	362.516	1611.465	431.341	533.017	1616.496	266.671	443.987	1472.114	440.990	443.168	1410.310	354.508	225.150	1437.875	361.305	649.942	1446.574	490.053	338.525	859.093
1269	12.68000	359.258	245.423	776.359	395.259	656.837	784.774	499.692	522.062	861.859	261.189	421.070	991.001	266.888	504.188	993.049	451.147	440.593	1770.031	532.788	442.350	1647.849	420.628	362.520	1611.406	431.574	533.010	1616.402	266.753	443.993	1472.102	441.052	443.154	1410.275	354.532	225.179	1437.875	361.375	649.952	1446.573	490.010	338.528	859.098
1270	12.69000	359.225	245.445	776.343	394.616	656.661	784.637	499.662	522.075	861.871	261.157	421.102	990.995	266.930	504.262	993.000	451.643	440.635	1769.915	533.144	442.408	1647.554	420.881	362.535	1611.345	431.854	533.034	1616.274	266.788	443.987	1472.143	441.090	443.177	1410.236	354.593	225.207	1437.844	361.447	649.941	1446.563	489.980	338.525	859.107
1271	12.70000	359.143	245.437	776.374	395.294	656.844	784.767	499.682	522.039	861.888	261.117	421.142	990.978	266.925	504.351	992.954	452.192	440.674	1769.759	533.471	442.440	1647.238	421.116	362.549	1611.269	432.081	533.033	1616.136	266.869	444.003	1472.163	441.143	443.191	1410.183	354.645	225.201	1437.824	361.493	649.954	1446.560	489.917	338.502	859.107
1272	12.71000	359.106	245.459	776.371	394.714	656.645	784.613	499.646	522.015	861.874	261.082	421.189	990.977	266.905	504.339	992.975	452.816	440.676	1769.574	533.801	442.423	1646.956	421.397	362.564	1611.167	432.365	533.083	1615.982	266.976	444.004	1472.201	441.241	443.227	1410.116	354.719	225.212	1437.789	361.523	650.004	1446.562	489.880	338.456	859.132
1273	12.72000	359.044	245.435	776.364	395.360	656.835	784.764	499.693	521.999	861.905	261.071	421.202	990.971	266.864	504.339	993.011	453.451	440.685	1769.387	534.160	442.415	1646.617	421.690	362.609	1611.061	432.627	533.105	1615.897	267.091	443.992	1472.226	441.294	443.234	1410.055	354.795	225.236	1437.778	361.563	650.022	1446.535	489.833	338.452	859.120
1274	12.73000	358.958	245.475	776.370	395.371	656.809	784.736	499.623	521.965	861.857	261.045	421.231	990.979	266.806	504.292	993.048	454.091	440.700	1769.228	534.511	442.431	1646.232	421.973	362.642	1610.958	432.954	533.102	1615.780	267.184	444.018	1472.256	441.368	443.225	1410.024	354.883	225.263	1437.763	361.562	650.066	1446.524	489.799	338.437	859.114
